year,cab,engine,wheel_base,drive_train,fgawr,gvwr,rear_wheel,bed,trim_pkg,headlamp,plow_model,subframe,mount_kit,center_member,note_1,note_2,note_3,note_4,note_5,note_6,note_7,note_8,note_9,note_10
24,1983,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
25,1984,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
26,1984,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
27,1984,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
28,1984,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
29,1984,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
30,1984,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
31,1985,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
32,1985,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
33,1985,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
34,1985,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
35,1985,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
36,1985,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
37,1986,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
38,1986,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
39,1986,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
40,1986,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
41,1986,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
42,1986,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
43,1987,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
44,1987,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
45,1987,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
46,1987,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
47,1987,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
48,1987,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
49,1988,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
50,1988,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
51,1988,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52,1988,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53,1988,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54,1988,*,*,*,4X4,*,*,*,*,*,"2B/2D - 99100789","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55,1989,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
56,1989,*,*,*,4X4,*,*,*,*,*,"HB1 - 99100791","29THD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
57,1989,*,*,*,4X4,*,*,*,*,*,"HB2 - 99100789","29HD-7'-6""",N/A,99100866,99100891,"May require major modifications to the air dam and /or fascia.",,,,,,,,,,"0000-00-00 00:00:00","0000-00-00 00:00:00"
